fold,U,W,batch,method_outcome,batch_index2,batch_index,iteration,realTimeInSeconds,elapsedTimeInSeconds
fold5,33.90182894621005,79.33978746285364,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold6,31.92024965325936,94.0693587057837,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold7,23.924884437596305,101.84531411233112,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold8,23.98069306930693,96.4927497102893,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold9,28.54658056553457,107.33522224702739,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold10,28.01334404083519,98.11537989080192,batch.ind5,linear_logarr0001,3,5,15,8.023,0.8908858
fold1,28.04651162790698,116.34176128571704,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold2,21.975044563279855,106.38160076425567,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold3,43.84790887079023,105.5030211427107,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold4,25.952033092765358,117.89814484825855,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold5,17.82350999207677,94.19143618399181,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold6,21.955657155447835,90.98155543073305,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold7,16.01272707255312,90.55502761324323,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold8,24.357668171309037,109.49059725493007,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold9,38.07059405940594,104.48545591314779,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold10,31.791674002993222,100.37378984506582,batch.ind1,linear_logarr0001,4,1,16,7.968,0.8958108
fold1,18.01039603960396,88.97167381625226,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold2,34.14522342064715,113.41555512666778,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold3,33.88639665419326,94.05430092825074,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold4,35.9157767257514,133.42877750049112,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold5,17.969495554186107,98.2005298243819,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold6,22.13964340744002,80.95196753269352,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold7,29.9509900990099,102.27343566389493,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold8,21.70826546335021,95.88492601610618,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold9,35.231371079717015,105.60361314481548,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold10,26.11009900990099,109.27869315062922,batch.ind2,linear_logarr0001,4,2,17,7.968,0.8958108
fold1,29.93108910891089,117.36696769471608,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold2,39.770053475935825,128.3986623085548,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold3,37.72066977644781,96.17224550150416,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold4,39.84604886638785,134.06122676265718,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold5,38.25535289452815,91.59638955426335,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold6,16.14206272298815,77.27381396103112,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold7,18.03386809269162,115.81743757175573,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold8,28.6519665087584,101.70695968939253,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold9,17.983465710325405,86.011812256058235,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold10,24.067989790529836,94.48668505595401,batch.ind3,linear_logarr0001,4,3,18,7.968,0.8958108
fold1,31.902690987502197,103.69241730152058,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold2,21.665147612443036,97.85680150730973,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold3,21.930891089108908,102.69417610344196,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold4,38.28455436818332,97.32399921366344,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold5,22.01809760605527,96.54832401820688,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold6,17.896502773131438,79.483511161671,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold7,35.948306595365416,133.68887815221913,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold8,15.862834195180987,114.23031952110354,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold9,17.974153297682708,89.62058561213048,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold10,36.322660586835845,84.34452139448011,batch.ind4,linear_logarr0001,4,4,19,7.968,0.8958108
fold1,27.649341496718495,112.92311602343663,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold2,27.96089108910891,111.85184621952955,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold3,54.22103386809269,114.51066041499668,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold4,28.00377379249642,107.02999121396603,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold5,22.26124270133304,96.6699954009717,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold6,13.954706594737422,63.55735780067056,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold7,16.006677520846626,92.99236115776372,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold8,39.96030890409452,117.60475394288146,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold9,39.590909090909086,109.65630944058292,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold10,11.885763995947674,98.21589029157062,batch.ind5,linear_logarr0001,4,5,20,7.968,0.8958108
fold1,26.141503411842393,115.0172930261191,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold2,39.82563899346146,86.59086150757825,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold3,28.027826718935824,105.69258800431714,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold4,24.049675431840686,109.63833855623028,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold5,37.475926292847234,106.91038773516624,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold6,22.053367818622057,133.37178519110793,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold7,34.111022997620935,90.99671311351278,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold8,25.851392711659145,98.8362573673182,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold9,35.82887700534759,90.97134163229101,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold10,19.90186586868509,90.99603491157347,batch.ind1,linear_logarr0001,5,1,21,5.5,0.9269736
fold1,25.795583276397856,107.74870825447712,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold2,26.528547836617854,95.5540030216432,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold3,33.87170596393897,118.10289154636357,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold4,42.26108482781384,112.51821921617913,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold5,38.21410496204203,107.25444349884317,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold6,44.08763975702087,129.39236949126987,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold7,13.976821192052979,94.11187732602075,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold8,31.71868122193855,110.11918680480774,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold9,45.70717684377478,110.20867047599197,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold10,23.95679392672461,84.40582937201206,batch.ind2,linear_logarr0001,5,2,22,5.5,0.9269736
fold1,53.72314549856923,129.34584542593453,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold2,32.22963068932125,108.6572600799771,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold3,31.721121458292053,99.5505224198489,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold4,18.11548111629545,112.65332756791466,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold5,37.7746185852982,105.58068570224285,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold6,15.910342777887854,97.1167151974723,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold7,21.88686324128067,92.06436220600166,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold8,13.88486842105263,109.09722463689802,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold9,28.001925277239923,100.98837898365782,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold10,27.936328021832907,104.45537211625876,batch.ind3,linear_logarr0001,5,3,23,5.5,0.9269736
fold1,25.625674336672905,96.17055035005711,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold2,18.164968643415115,99.49751639220005,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold3,38.319634602685454,114.31736737838433,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold4,16.001100158422812,93.62259081118769,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold5,27.98079207920792,120.28005855205643,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold6,39.90059582919563,106.28414976070994,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold7,41.99016523288817,127.26266493550357,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold8,23.862003697508584,90.76357782311939,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold9,26.088919966524248,77.11645151600965,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold10,25.79640105657055,102.023161837988,batch.ind4,linear_logarr0001,5,4,24,5.5,0.9269736
fold1,33.77214186645532,91.64432893430094,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold2,25.968952234206473,94.61945986356247,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold3,19.90186586868509,100.21355480117268,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold4,41.68551368958535,86.21790480659847,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold5,18.003366262568484,105.85926003665658,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold6,11.823529411764705,112.30664904876767,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold7,19.813255399247076,115.25076518915215,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold8,35.84418886198547,106.18979172777941,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold9,19.923024433193923,105.03369066112948,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold10,29.869229245096097,89.37920142040589,batch.ind5,linear_logarr0001,5,5,25,5.5,0.9269736
fold1,7.9342105263157885,72.45801217141182,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold2,37.97860962566845,114.88407202841313,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold3,33.39087947882736,110.97220903089446,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold4,25.885693539869738,106.06358635561385,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold5,15.763577500770824,92.69169765712245,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold6,11.864690977195108,81.18835850884707,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold7,13.93069306930693,107.22691605505518,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold8,13.822178448807113,98.31672964458616,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold9,27.570835626995486,96.62991182616351,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold10,17.98465279000176,111.27968240979062,batch.ind1,listDTR2_mlogarr0001,1,1,1,1904.007,31.64909
fold1,31.6327868852459,104.63610596829031,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold2,11.907866059044977,103.11678436251596,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold3,15.834888839973587,116.51764245916614,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold4,20.013322039119053,80.80801081129091,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold5,19.923024433193923,84.33042020103586,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold6,17.82864599392151,94.4795320992142,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold7,25.767188428769565,111.41676373505882,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold8,26.264129764944098,108.40026154079489,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold9,19.614127204279768,100.43606363021276,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold10,8.000022001716134,72.75974256998205,batch.ind2,listDTR2_mlogarr0001,1,2,2,1904.007,31.64909
fold1,27.14469453376206,84.48378087509987,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold2,21.467226148409893,72.84200929103692,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold3,15.921164428791547,97.30525487459326,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold4,20.183600713012478,98.76982410162746,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold5,35.50103442204419,103.00390991557408,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold6,15.96059405940594,96.13227072193871,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold7,9.978127406755418,98.60822615870482,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold8,21.676470588235293,95.84531143052703,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold9,36.02663307738003,113.40641393848023,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold10,18.00999977998284,93.06422653328356,batch.ind3,listDTR2_mlogarr0001,1,3,3,1904.007,31.64909
fold1,14.058450564691896,111.8484943787128,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold2,25.980283859610516,112.48957462175886,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold3,11.808301961561323,67.31056365848906,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold4,17.854723707664885,87.97669166602611,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold5,33.213738272475005,98.57064661691129,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold6,21.535714285714285,96.20920557881544,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold7,27.869246171448687,97.23723825265745,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold8,11.862295081967211,77.62599717193177,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold9,23.910353174166573,120.87719139705169,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold10,23.862003697508584,122.53314642723308,batch.ind4,listDTR2_mlogarr0001,1,4,4,1904.007,31.64909
fold1,19.750473255558003,112.35099439939867,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold2,36.27556680607528,126.05044771815383,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold3,21.795900178253117,98.62824158971037,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold4,17.886324128066892,89.1800858632058,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold5,25.368932038834952,97.27094754889256,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold6,17.839883375508855,106.17366860182321,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold7,30.15597147950089,100.11632937662652,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold8,11.759602255208563,97.43500460956366,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold9,20.188458576301024,98.73437499082199,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold10,36.20524402335573,111.71441115584462,batch.ind5,listDTR2_mlogarr0001,1,5,5,1904.007,31.64909
fold1,26.264129764944098,100.71286949551802,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold2,29.97023167807089,115.89424177139205,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold3,24.01333303997712,100.24369923030588,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold4,21.984927829607464,118.06333532973306,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold5,11.735626486915146,78.5713059776228,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold6,16.019944555675345,123.77758469678089,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold7,11.783826929428603,95.82631551462092,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold8,42.81810071371927,86.53975284437402,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold9,15.787008697566883,106.20590732828731,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold10,9.956409748365365,86.63878311835889,batch.ind1,listDTR2_mlogarr0001,2,1,6,1990.051,33.09461
fold1,29.885968579475442,127.57603671520074,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold2,17.67317605075337,88.19525913236617,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold3,13.951207973948248,105.41522960825866,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold4,13.932225767411156,99.68340655028315,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold5,24.023851473373565,112.56610543016821,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold6,25.4039452815226,113.04689166545894,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold7,15.748613251155625,79.44371416006122,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold8,24.040396039603962,89.6252326834326,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold9,13.704545454545455,71.43277158577337,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold10,22.003377263426547,115.80910028025306,batch.ind2,listDTR2_mlogarr0001,2,2,7,1990.051,33.09461
fold1,21.819078947368418,88.18952219057942,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold2,15.943850267379679,80.76562947996696,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold3,19.92089108910891,84.2681749242686,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold4,15.412140575079873,77.61452722871333,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold5,28.216465226867445,110.83134592326992,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold6,19.705882352941174,90.55493209666417,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold7,17.9578883628757,109.54617939373169,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold8,11.896686116921721,86.17981539627361,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold9,29.65573770491803,114.48210859393409,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold10,21.95079207920792,115.9239075365442,batch.ind3,listDTR2_mlogarr0001,2,3,8,1990.051,33.09461
fold1,26.274509803921568,118.76925310600875,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold2,28.033244593078262,133.81521802232402,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold3,14.071548025085267,113.08429961256957,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold4,44.00593024535152,123.93800344889675,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold5,17.766964285714288,104.63058570450767,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold6,22.16550775662889,118.32022995054835,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold7,21.832621239483768,98.96668876857403,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold8,16.003565062388592,94.55831658778874,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold9,52.02418005723091,92.42065655084136,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold10,17.750517211022096,102.82388739862537,batch.ind4,listDTR2_mlogarr0001,2,4,9,1990.051,33.09461
fold1,17.974153297682708,106.00753519004516,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold2,13.950832489098357,77.28114033179632,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold3,13.951207973948248,81.47441560126752,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold4,15.717726120965077,90.44470047386054,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold5,31.42671009771987,85.28877860195706,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold6,15.810778680404201,88.60956617650349,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold7,15.99341048601791,112.45946911169132,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold8,39.671052631578945,113.62050145898627,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold9,32.35998239049086,101.09036977709236,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold10,35.586885245901634,115.1478910694449,batch.ind5,listDTR2_mlogarr0001,2,5,10,1990.051,33.09461
fold1,13.85932236972459,100.23718076772384,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold2,32.18743121285494,98.3013874720275,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold3,29.55882352941176,99.47626524942626,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold4,28.3048128342246,125.43017077405288,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold5,9.89383968659213,96.7220887723834,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold6,34.38996827914353,107.20483319682074,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold7,25.534201954397393,108.82116795644409,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold8,26.50089285714286,107.14431407059743,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold9,23.910353174166573,82.39231600443074,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold10,12.020198019801981,107.92498993636531,batch.ind1,listDTR2_mlogarr0001,3,1,11,1845.571,30.66931
fold1,18.160491381018428,114.16268838828766,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold2,10.024568159313455,108.94360269866117,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold3,19.835526315789473,87.3021795877826,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold4,35.9157767257514,144.7433961180724,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold5,28.167774159478967,96.76248135378312,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold6,26.07711108664538,92.462523734458,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold7,33.94370860927152,128.39487604879176,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold8,17.914438502673796,83.16190531965384,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold9,23.610725614591594,73.48275707653552,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold10,29.462540716612377,102.32502391160398,batch.ind2,listDTR2_mlogarr0001,3,2,12,1845.571,30.66931
fold1,16.3597954730787,102.35408759454091,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold2,17.896502773131438,92.30133601285505,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold3,24.101159566977643,115.46142632218711,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold4,16.001100158422812,93.52710907824525,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold5,23.41747572815534,90.33136402823725,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold6,13.57234726688103,89.6439637779555,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold7,42.02333281995996,120.19010946508858,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold8,20.095575610829847,92.66638730705135,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold9,25.918863316317548,96.18937300277194,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold10,15.601011102299761,120.39536921090298,batch.ind3,listDTR2_mlogarr0001,3,3,13,1845.571,30.66931
fold1,20.142017823742986,112.94799711635541,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold2,17.95148301355395,114.13203798677604,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold3,21.885418500264038,110.88538662503744,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold4,23.934996478563253,90.26442365487172,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold5,31.756053268765132,94.7311143664396,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold6,26.572656163930812,116.96495703313133,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold7,25.28709677419355,94.3742730343777,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold8,25.4039452815226,86.41837741631345,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold9,19.835526315789473,107.8259753593429,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold10,1.9514563106796117,81.39630064661179,batch.ind4,listDTR2_mlogarr0001,3,4,14,1845.571,30.66931
fold1,23.64705882352941,110.29359423440835,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold2,9.984102710790353,88.84027642485651,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold3,21.58029775800555,100.3615170488735,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold4,13.853832442067736,102.95762553668098,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold5,25.534201954397393,99.3834752422931,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold6,27.818208836932833,89.72740998474707,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold7,21.880816640986133,108.4713774514213,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
